"id","name","nationality","nat_position","nat_kit","club","club_position","club_kit","club_join","contract_expiration","rate","height","weight","pref_foot","birth","age","pref_position"
2765,"Mohammed Al Sahlawi","Saudi Arabia","NULL","NULL","Al Nassr","ST",10,"06/27/2009",2022,73,"180 cm","72 kg","Right","01/10/1987",30,"ST"
2766,"Sam Byram","England","NULL","NULL","West Ham","RB",22,"01/20/2016",2020,73,"180 cm","72 kg","Right","09/16/1993",23,"RB/RM"
2767,"Eric Bicfalvi","Romania","NULL","NULL","FC Ural","Sub",6,"01/25/2017",2019,73,"187 cm","80 kg","Right","02/05/1988",29,"CAM/CM"
2768,"Dragos Grigore","Romania","LCB",21,"Free Agents","Res",99,"01/20/2016",2022,71,"185 cm","76 kg","Right","09/07/1986",30,"CB/CDM"
2769,"Raheem Lawal","Nigeria","NULL","NULL","Kayserispor","RDM",12,"01/12/2016",2018,73,"181 cm","93 kg","Right","05/04/1990",26,"CDM/CAM"
2770,"Thomas Foket","Belgium","NULL","NULL","KAA Gent","RCB",32,"06/01/2012",2018,73,"178 cm","77 kg","Right","09/25/1994",22,"RM/RB"
2771,"Andreas Pereira","Brazil","NULL","NULL","Granada CF","LM",18,"01/01/2013",2018,73,"178 cm","72 kg","Right","01/01/1996",21,"LM/LW"
2772,"Clinton Mata","Angola","NULL","NULL","Sp. Charleroi","RM",19,"07/01/2014",2021,73,"180 cm","72 kg","Right","11/07/1992",24,"RB/RM"
2773,"Olivier Boumal","Cameroon","NULL","NULL","Panathinaikos","Sub",7,"01/01/2016",2018,73,"172 cm","67 kg","Left","09/17/1989",27,"RM/LM"
2774,"Dimitrios Pelkas","Greece","NULL","NULL","PAOK","Sub",77,"07/01/2012",2018,73,"175 cm","68 kg","Right","10/26/1993",23,"CAM/CM"
2775,"Ivan Santini","Croatia","NULL","NULL","SM Caen","ST",26,"08/03/2016",2019,73,"190 cm","90 kg","Right","05/21/1989",27,"ST/CF"
2776,"Alfonso González","Mexico","NULL","NULL","Monterrey","Sub",14,"06/14/2016",2017,73,"173 cm","70 kg","Left","09/05/1994",22,"CAM/CM"
2777,"Josef Alexander Martínez","Venezuela","LS",17,"Free Agents","Res",99,"03/22/2017",2022,74,"172 cm","70 kg","Right","05/19/1993",23,"ST"
2778,"Dom Dwyer","England","NULL","NULL","Sporting KC","ST",14,"01/01/2012",2017,73,"175 cm","82 kg","Left","07/30/1990",26,"ST"
2779,"Cristiano","Brazil","NULL","NULL","Kashiwa Reysol","LM",9,"06/26/2016",2022,73,"183 cm","83 kg","Right","01/12/1987",30,"LM/CF"
2780,"Simon Tibbling","Sweden","NULL","NULL","FC Groningen","RM",22,"01/01/2015",2019,73,"173 cm","76 kg","Right","09/07/1994",22,"CM/RW"
2781,"Viktor Claesson","Sweden","Sub",6,"FC Krasnodar","Sub",16,"01/25/2017",2020,73,"183 cm","79 kg","Right","01/02/1992",25,"CAM/CM"
2782,"Jordan Lukaku","Belgium","NULL","NULL","Lazio","Sub",6,"07/22/2016",2019,73,"186 cm","77 kg","Left","07/25/1994",22,"LB"
2783,"Simon Falette","France","NULL","NULL","FC Metz","LCB",6,"06/20/2016",2019,73,"184 cm","89 kg","Left","02/19/1992",25,"CB"
2784,"Héctor Canteros","Argentina","NULL","NULL","Vélez Sarsfield","CM",8,"07/24/2014",2017,73,"176 cm","80 kg","Right","03/15/1989",28,"CDM/CM"
2785,"Luciano Aued","Argentina","NULL","NULL","Racing Club","LCM",11,"07/01/2011",2018,73,"182 cm","81 kg","Left","03/01/1987",30,"CM/CDM"
2786,"Kalifa Coulibaly","Mali","NULL","NULL","KAA Gent","ST",7,"07/01/2015",2019,73,"197 cm","84 kg","Right","08/21/1991",25,"ST"
2787,"Silviu Lung Jr.","Romania","Sub",16,"Free Agents","Res",99,"07/01/2011",2018,73,"189 cm","84 kg","Right","06/04/1989",27,"GK"
2788,"Luciano Abecasis","Argentina","NULL","NULL","Godoy Cruz","RB",29,"01/01/2016",2017,73,"175 cm","81 kg","Right","06/04/1990",26,"RB"
2789,"Solomon Kverkvelia","Georgia","NULL","NULL","Lokomotiv Moscow","Sub",33,"03/10/2011",2019,73,"196 cm","87 kg","Right","02/06/1992",25,"CB/LB"
2790,"Jan Kopic","Czech Republic","RM",13,"Free Agents","Res",99,"01/01/2012",2022,73,"177 cm","73 kg","Right","06/04/1990",26,"RM/LM"
2791,"Matteo Bianchetti","Italy","NULL","NULL","Hellas Verona","RCB",4,"07/01/2013",2018,73,"189 cm","80 kg","Right","03/17/1993",24,"CB"
2792,"Alex Pritchard","England","NULL","NULL","Norwich","CAM",21,"08/04/2016",2020,73,"171 cm","62 kg","Right","05/03/1993",23,"CAM/LM"
2793,"Ewerton","Brazil","NULL","NULL","Kaiserslautern","LCB",5,"07/01/2015",2019,73,"190 cm","83 kg","Left","03/23/1989",28,"CB"
2794,"Karim Rekik","Netherlands","NULL","NULL","Olym. Marseille","Sub",4,"07/02/2015",2019,73,"186 cm","79 kg","Left","12/02/1994",22,"CB"
2795,"Portu","Spain","NULL","NULL","Girona CF","Sub",9,"07/01/2016",2019,73,"178 cm","70 kg","Right","05/21/1992",24,"CM/CAM"
2796,"Charlie Taylor","England","NULL","NULL","Leeds United","Sub",21,"05/01/2011",2017,73,"185 cm","72 kg","Left","09/18/1993",23,"LB"
2797,"Pawel Olkowski","Poland","NULL","NULL","1. FC Köln","RB",16,"07/01/2014",2019,73,"184 cm","76 kg","Right","02/13/1990",27,"RB/RM"
2798,"Ghayas Zahid","Norway","NULL","NULL","Vålerenga Fotball","LW",10,"01/01/2011",2018,73,"173 cm","65 kg","Right","11/18/1994",22,"CAM/LW"
2799,"Ole Kristian Selnæs","Norway","NULL","NULL","AS Saint-Étienne","Sub",17,"02/01/2016",2020,73,"187 cm","77 kg","Left","07/07/1994",22,"CDM/CM"
2800,"Raúl Ruidíaz","Peru","Sub",11,"Monarcas Morelia","ST",9,"07/01/2016",2022,73,"169 cm","66 kg","Right","07/25/1990",26,"ST"
2801,"Santiago García","Uruguay","NULL","NULL","Godoy Cruz","Sub",18,"01/08/2016",2019,73,"181 cm","80 kg","Right","09/14/1990",26,"ST"
2802,"Florin Gardos","Romania","NULL","NULL","Southampton","Res",5,"08/14/2014",2018,73,"193 cm","84 kg","Right","10/29/1988",28,"CB"
2803,"Michael de Leeuw","Netherlands","NULL","NULL","Chicago Fire","Sub",8,"05/17/2016",2018,73,"178 cm","67 kg","Right","10/07/1986",30,"ST/RW"
2804,"Jakub Brabec","Czech Republic","LCB",5,"KRC Genk","RCB",2,"08/31/2016",2020,73,"186 cm","79 kg","Right","08/06/1992",24,"CB"
2805,"Marvin Bakalorz","Germany","NULL","NULL","Hannover 96","LDM",6,"07/01/2016",2019,73,"180 cm","78 kg","Right","09/13/1989",27,"CDM/CM"
2806,"Koffi Djidji","Ivory Coast","NULL","NULL","FC Nantes","RCB",26,"05/19/2011",2018,73,"184 cm","71 kg","Right","11/30/1992",24,"CB/CDM"
2807,"Gabriel Hauche","Argentina","NULL","NULL","Toluca","RS",7,"12/22/2014",2022,73,"167 cm","73 kg","Right","11/27/1986",30,"ST/LM"
2808,"Alban Meha","Kosovo","NULL","NULL","Konyaspor","Sub",27,"07/01/2015",2017,73,"174 cm","76 kg","Right","04/26/1986",30,"LM/RM"
2809,"Aron Jóhannsson","United States","NULL","NULL","Werder Bremen","Sub",9,"08/05/2015",2019,73,"184 cm","70 kg","Right","11/10/1990",26,"ST"
2810,"Ahmed El-Shenawy","Egypt","Sub",23,"Free Agents","Res",99,"07/20/2014",2017,73,"189 cm","83 kg","Right","05/14/1991",25,"GK"
2811,"Juan Ignacio Gomez","Argentina","NULL","NULL","Hellas Verona","Sub",21,"07/01/2008",2018,73,"180 cm","75 kg","Right","05/20/1985",31,"RW/LW"
2812,"Hlompho Kekana","South Africa","LM",13,"Free Agents","Res",99,"07/01/2011",2017,73,"176 cm","73 kg","Right","05/23/1985",31,"CDM"
2813,"Balliu","Spain","NULL","NULL","FC Metz","Sub",25,"07/17/2015",2017,73,"172 cm","64 kg","Right","01/01/1992",25,"RB"
2814,"Pawel Wszolek","Poland","Sub",17,"QPR","Sub",15,"01/31/2017",2019,73,"186 cm","77 kg","Right","04/30/1992",24,"RM/CAM"
2815,"Chris Löwe","Germany","NULL","NULL","Huddersfield","LB",15,"07/01/2016",2019,73,"173 cm","63 kg","Left","04/16/1989",27,"LB"
2816,"Adnane Tighadouini","Morocco","NULL","NULL","Vitesse","LW",10,"07/11/2015",2020,73,"178 cm","72 kg","Right","11/30/1992",24,"LW"
2817,"Harry Maguire","England","NULL","NULL","Hull City","LCB",5,"07/29/2014",2018,73,"188 cm","79 kg","Right","03/05/1993",24,"CB"
2818,"Oscar Hiljemark","Sweden","LCM",15,"Genoa","Sub",15,"07/13/2015",2019,73,"184 cm","78 kg","Right","06/28/1992",24,"CM/CDM"
2819,"Leonardo Spinazzola","Italy","Sub",7,"Atalanta","LM",37,"07/01/2010",2018,74,"186 cm","75 kg","Right","03/25/1993",24,"LM/LB"
2820,"Gianluca Caprari","Italy","NULL","NULL","Pescara","LF",17,"07/09/2016",2021,73,"172 cm","71 kg","Right","07/30/1993",23,"CF/CAM"
2821,"Alexander Schwolow","Germany","NULL","NULL","SC Freiburg","GK",1,"01/01/2012",2017,73,"189 cm","83 kg","Right","06/02/1992",24,"GK"
2822,"Danilo Avelar","Brazil","NULL","NULL","Torino","Sub",26,"06/17/2015",2019,73,"185 cm","79 kg","Left","06/09/1989",27,"LB"
2823,"Alex Martínez","Spain","NULL","NULL","Real Betis","Sub",3,"07/01/2010",2017,73,"176 cm","64 kg","Left","08/12/1990",26,"LB"
2824,"Diego Arias","Colombia","NULL","NULL","Atl. Nacional","LDM",8,"01/06/2013",2021,73,"170 cm","65 kg","Right","06/15/1985",31,"CDM/CM"
2825,"Abdoulay Diaby","Mali","NULL","NULL","Club Brugge","Sub",10,"07/01/2015",2019,73,"173 cm","70 kg","Left","05/21/1991",25,"ST/RW"
2826,"Aziz Behich","Australia","Sub",23,"Bursaspor","LB",23,"01/29/2013",2019,73,"170 cm","66 kg","Left","12/16/1990",26,"LB"
2827,"Nacho Cases","Spain","NULL","NULL","Sporting Gijón","LCM",10,"01/01/2011",2018,73,"175 cm","66 kg","Left","12/22/1987",29,"CDM/CM"
2828,"Ola John","Netherlands","NULL","NULL","RC Deportivo","Sub",24,"07/01/2012",2019,73,"178 cm","79 kg","Right","05/19/1992",24,"LM/RM"
2829,"Felix Klaus","Germany","NULL","NULL","Hannover 96","RM",11,"07/01/2015",2019,73,"180 cm","79 kg","Right","09/13/1992",24,"LM/RM"
2830,"Jaimen Ayoví","Ecuador","Sub",19,"Free Agents","Res",99,"01/01/2017",2018,73,"186 cm","80 kg","Right","02/21/1988",29,"ST"
2831,"Remo Freuler","Switzerland","NULL","NULL","Atalanta","RCM",11,"01/20/2016",2019,73,"181 cm","77 kg","Right","04/15/1992",24,"CM/CAM"
2832,"Anthony Limbombe","Belgium","NULL","NULL","Club Brugge","Sub",17,"07/23/2016",2020,73,"177 cm","72 kg","Right","07/15/1994",22,"LW"
2833,"Yacouba Sylla","Mali","NULL","NULL","Montpellier HSC","Sub",5,"06/30/2015",2019,73,"184 cm","80 kg","Right","11/29/1990",26,"CDM/CM"
2834,"Álvaro","Spain","NULL","NULL","RCD Espanyol","Sub",22,"08/31/2016",2020,73,"182 cm","78 kg","Right","04/27/1991",25,"ST"
2835,"Federico Santander","Paraguay","Sub",9,"FC København","RS",19,"07/24/2015",2020,73,"187 cm","85 kg","Right","06/04/1991",25,"ST"
2836,"Fegor Ogude","Nigeria","NULL","NULL","Amkar Perm","CM",8,"01/14/2014",2018,73,"181 cm","86 kg","Right","07/29/1987",29,"CDM/CM"
2837,"Camillo Ciano","Italy","NULL","NULL","Cesena","RS",10,"07/06/2015",2018,73,"176 cm","73 kg","Left","02/22/1990",27,"RW/LW"
2838,"Afriyie Acquah","Ghana","NULL","NULL","Torino","Sub",6,"07/01/2015",2019,73,"179 cm","70 kg","Right","01/05/1992",25,"CM"
2839,"Dominik Kaiser","Germany","NULL","NULL","RB Leipzig","RAM",24,"07/12/2012",2018,73,"171 cm","67 kg","Right","09/16/1988",28,"RM/CM"
2840,"Oliver Sorg","Germany","NULL","NULL","Hannover 96","RB",25,"07/01/2015",2019,73,"175 cm","75 kg","Right","05/29/1990",26,"RB/LB"
2841,"Jerry Mbakogu","Nigeria","NULL","NULL","Carpi","RS",10,"09/02/2013",2019,73,"184 cm","82 kg","Right","10/01/1992",24,"ST"
2842,"Emmanuel Gigliotti","Argentina","NULL","NULL","Independiente","LS",32,"02/24/2017",2020,73,"187 cm","82 kg","Right","05/20/1987",29,"ST"
2843,"Carl Jenkinson","England","NULL","NULL","Arsenal","Res",25,"06/08/2011",2018,73,"185 cm","77 kg","Right","02/08/1992",25,"RB"
2844,"Pedro Mendes","Portugal","NULL","NULL","Stade Rennais","Sub",5,"08/12/2015",2019,73,"187 cm","78 kg","Right","10/01/1990",26,"CB"
2845,"James Forrest","Scotland","LM",11,"Celtic","RW",49,"07/01/2009",2019,73,"175 cm","67 kg","Right","07/07/1991",25,"RM/CAM"
2846,"Nico Schulz","Germany","NULL","NULL","Bor. Mgladbach","Sub",14,"08/18/2015",2019,73,"180 cm","78 kg","Left","04/01/1993",23,"LM/LB"
2847,"Guilherme","Brazil","NULL","NULL","Legia Warszawa","RM",6,"01/14/2014",2018,73,"170 cm","70 kg","Left","05/21/1991",25,"RM/LB"
2848,"Lukas Hinterseer","Austria","NULL","NULL","FC Ingolstadt","Sub",16,"07/01/2014",2017,73,"192 cm","86 kg","Right","03/28/1991",26,"ST/RW"
2849,"Ben Rienstra","Netherlands","NULL","NULL","AZ","RCM",6,"08/27/2015",2020,73,"182 cm","79 kg","Right","06/05/1990",26,"CM/CDM"
2850,"Ben Gibson","England","NULL","NULL","Middlesbrough","LCB",6,"08/01/2010",2021,73,"185 cm","78 kg","Left","01/15/1993",24,"CB"
2851,"Marco Bizot","Netherlands","NULL","NULL","KRC Genk","Res",1,"07/01/2014",2017,73,"193 cm","85 kg","Right","03/10/1991",26,"GK"
2852,"Aras Özbiliz","Armenia","NULL","NULL","Besiktas","Res",22,"01/23/2016",2020,73,"175 cm","72 kg","Left","03/09/1990",27,"RM/LM"
2853,"Arbilla","Spain","NULL","NULL","SD Eibar","Sub",18,"08/30/2016",2018,73,"177 cm","75 kg","Right","05/15/1987",29,"RB"
2854,"Marco Matias","Portugal","NULL","NULL","Sheffield Wed","Res",21,"07/08/2015",2019,73,"178 cm","67 kg","Right","05/10/1989",27,"LW/LM"
2855,"Tino-Sven Sušic","Bosnia Herzegovina","NULL","NULL","KRC Genk","Sub",10,"08/30/2016",2019,73,"186 cm","78 kg","Left","02/13/1992",25,"CAM/CM"
2856,"Anders Christiansen","Denmark","NULL","NULL","Malmö FF","RCM",7,"01/26/2016",2018,73,"174 cm","75 kg","Right","06/08/1990",26,"CM"
2857,"Bartosz Bereszynski","Poland","NULL","NULL","Sampdoria","RB",24,"01/04/2017",2021,73,"182 cm","78 kg","Right","07/12/1992",24,"RB"
2858,"Sylvester Igboun","Nigeria","NULL","NULL","FC Ufa","LS",44,"07/13/2015",2019,73,"173 cm","73 kg","Right","08/09/1990",26,"ST/RM"
2859,"Almog Cohen","Israel","NULL","NULL","FC Ingolstadt","LCM",36,"07/30/2013",2018,73,"170 cm","71 kg","Right","09/01/1988",28,"CDM/CM"
2860,"Fernando Canesín","Brazil","NULL","NULL","KV Oostende","Sub",55,"07/01/2014",2020,73,"176 cm","68 kg","Right","02/27/1992",25,"RM"
2861,"Montañés","Spain","NULL","NULL","Levante UD","Sub",20,"07/29/2014",2018,73,"172 cm","70 kg","Right","10/08/1986",30,"LM/RM"
2862,"Claiton","Brazil","NULL","NULL","Crotone","RCB",3,"08/06/2014",2018,73,"186 cm","78 kg","Left","09/07/1984",32,"CB"
2863,"Joselu","Spain","NULL","NULL","CD Lugo","ST",18,"08/28/2015",2017,73,"177 cm","73 kg","Right","03/03/1991",26,"ST/LM"
2864,"Santos","Brazil","NULL","NULL","Suwon Bluewings","CAM",10,"07/14/2013",2021,73,"165 cm","64 kg","Right","12/25/1985",31,"CAM"
2865,"Ilja Nestorovski","FYR Macedonia","NULL","NULL","Palermo","ST",30,"08/03/2016",2019,73,"182 cm","76 kg","Left","03/19/1990",27,"ST/LW"
2866,"João Pedro","Brazil","NULL","NULL","Cagliari","CAM",10,"09/01/2014",2020,73,"184 cm","73 kg","Right","03/09/1992",25,"CAM/CM"
2867,"Yun Young Sun","Korea Republic","NULL","NULL","Sangju Sangmu","RCB",40,"01/01/2010",2017,73,"185 cm","78 kg","Right","10/04/1988",28,"CB"
2868,"Raúl Lizoain","Spain","NULL","NULL","UD Las Palmas","Sub",1,"01/01/2012",2017,73,"188 cm","80 kg","Left","01/27/1991",26,"GK"
2869,"Georgios Tzavellas","Greece","LB",3,"Aytemiz Alanyaspor","LCB",31,"01/23/2017",2019,73,"183 cm","86 kg","Left","11/26/1987",29,"CB/LB"
2870,"Ibragim Tsallagov","Russia","NULL","NULL","Zenit","Sub",30,"01/01/2017",2020,73,"179 cm","74 kg","Right","12/12/1990",26,"RB/CDM"
2871,"Kévin Malcuit","France","NULL","NULL","AS Saint-Étienne","RB",25,"08/28/2015",2019,73,"180 cm","76 kg","Right","07/31/1991",25,"RB/RM"
2872,"Grant Hanley","Scotland","LCB",5,"Newcastle Utd","Sub",5,"07/21/2016",2021,73,"191 cm","76 kg","Right","11/20/1991",25,"CB"
2873,"Jonathan Williams","Wales","Sub",13,"Ipswich","Sub",21,"10/01/2010",2018,73,"168 cm","60 kg","Right","10/09/1993",23,"CAM/CM"
2874,"Zakaria Labyad","Morocco","NULL","NULL","FC Utrecht","Sub",19,"01/05/2017",2020,73,"173 cm","74 kg","Right","03/09/1993",24,"CAM/LW"
2875,"Martin Linnes","Norway","NULL","NULL","Galatasaray","Sub",14,"01/13/2016",2019,73,"177 cm","72 kg","Right","09/20/1991",25,"RB"
2876,"Tano Bonnin","Dominican Republic","NULL","NULL","CA Osasuna","Sub",3,"07/09/2015",2018,73,"186 cm","76 kg","Right","06/30/1990",26,"CB/RWB"
2877,"Sebastián Dubarbier","Argentina","NULL","NULL","Estudiantes","LB",19,"12/22/2016",2018,73,"178 cm","77 kg","Left","02/19/1986",31,"LB/LWB"
2878,"Guerrero","Spain","NULL","NULL","CD Leganés","ST",9,"07/01/2016",2018,73,"180 cm","79 kg","Right","07/12/1990",26,"ST"
2879,"Leandro Bacuna","Curacao","NULL","NULL","Aston Villa","Sub",7,"07/01/2013",2020,73,"187 cm","77 kg","Right","08/21/1991",25,"RB/CM"
2880,"François Moubandje","Switzerland","Sub",19,"Toulouse FC","LB",29,"09/02/2013",2019,73,"180 cm","74 kg","Left","06/21/1990",26,"LB"
2881,"Denis Alibec","Romania","Sub",11,"Free Agents","Res",99,"01/01/2017",2021,73,"187 cm","88 kg","Left","01/05/1991",26,"ST/LW"
2882,"Lorenzo Crisetig","Italy","NULL","NULL","Crotone","LCM",8,"07/01/2011",2017,73,"183 cm","80 kg","Left","01/20/1993",24,"CM/CDM"
2883,"Idriss Saadi","France","NULL","NULL","KV Kortrijk","ST",11,"08/31/2015",2018,73,"179 cm","75 kg","Right","02/08/1992",25,"ST"
2884,"Karim Ansarifard","Iran","NULL","NULL","Olympiakos CFP","ST",17,"01/14/2017",2021,73,"175 cm","65 kg","Right","04/03/1990",26,"ST/LW/RW"
2885,"Héldon","Cape Verde","NULL","NULL","Rio Ave","Sub",24,"01/31/2014",2019,73,"174 cm","68 kg","Right","11/14/1988",28,"LW/RW"
2886,"Željko Brkic","Serbia","NULL","NULL","PAOK","Sub",23,"07/08/2016",2019,73,"194 cm","88 kg","Right","07/09/1986",30,"GK"
2887,"Borja García","Spain","NULL","NULL","Girona CF","CM",24,"08/26/2015",2019,73,"176 cm","72 kg","Right","11/02/1990",26,"CM/LM"
2888,"Daniel Ayala","Spain","NULL","NULL","Middlesbrough","Sub",4,"01/24/2014",2020,73,"190 cm","84 kg","Right","11/07/1990",26,"CB"
2889,"Knowledge Musona","Zimbabwe","NULL","NULL","KV Oostende","Sub",11,"01/01/2015",2020,73,"174 cm","68 kg","Right","06/21/1990",26,"CAM/RM"
2890,"Christoph Moritz","Germany","NULL","NULL","Kaiserslautern","LDM",18,"07/01/2016",2018,73,"186 cm","80 kg","Right","01/27/1990",27,"CM/CDM"
2891,"Lasse Sobiech","Germany","NULL","NULL","FC St. Pauli","RCB",3,"07/01/2015",2018,73,"196 cm","88 kg","Right","01/18/1991",26,"CB"
2892,"Pelé","Portugal","NULL","NULL","F. Santa Maria","Sub",22,"07/01/2015",2019,73,"182 cm","77 kg","Right","09/29/1991",25,"CDM/CM"
2893,"Necip Uysal","Turkey","NULL","NULL","Besiktas","Sub",20,"07/01/2009",2019,73,"180 cm","72 kg","Right","01/24/1991",26,"CDM/RB"
2894,"Jack Colback","England","NULL","NULL","Newcastle Utd","LDM",4,"07/01/2014",2020,73,"176 cm","70 kg","Left","10/24/1989",27,"CDM/CM"
2895,"Conor Hourihane","Republic of Ireland","Sub",18,"Aston Villa","LCM",14,"01/26/2017",2020,73,"181 cm","62 kg","Left","02/02/1991",26,"CM"
2896,"Dario Dumic","Bosnia Herzegovina","NULL","NULL","N.E.C.","CB",3,"07/01/2016",2019,73,"193 cm","85 kg","Right","01/30/1992",25,"CB"
2897,"Tom Lees","England","NULL","NULL","Sheffield Wed","RCB",15,"07/31/2014",2021,73,"183 cm","73 kg","Right","11/28/1990",26,"CB"
2898,"Beram Kayal","Israel","NULL","NULL","Brighton","LCM",7,"01/29/2015",2017,73,"178 cm","74 kg","Right","05/02/1988",28,"CM"
2899,"Idrissa Sylla","Guinea","NULL","NULL","QPR","Sub",40,"08/30/2016",2019,73,"186 cm","73 kg","Left","12/03/1990",26,"ST"
2900,"Jonathan Estrada","Colombia","NULL","NULL","Junior","RAM",21,"12/29/2016",2017,73,"182 cm","74 kg","Left","01/27/1983",34,"CAM/RW"
2901,"Joel Obi","Nigeria","NULL","NULL","Torino","Sub",22,"07/02/2015",2019,73,"176 cm","71 kg","Left","05/22/1991",25,"CM"
2902,"Vid Belec","Slovenia","Sub",12,"Carpi","Sub",12,"08/31/2015",2018,73,"192 cm","84 kg","Right","06/06/1990",26,"GK"
2903,"Adama Traoré","Ivory Coast","Sub",18,"FC Basel","LB",3,"01/10/2015",2018,73,"170 cm","73 kg","Left","02/03/1990",27,"LB"
2904,"Christian Santos","Venezuela","Sub",19,"Deport. Alavés","Sub",9,"07/12/2016",2019,73,"184 cm","70 kg","Left","03/24/1988",29,"ST/CAM"
2905,"Vincent Le Goff","France","NULL","NULL","FC Lorient","LB",25,"07/17/2014",2018,73,"176 cm","74 kg","Left","10/15/1989",27,"LB"
2906,"Yeni Ngbakoto","France","NULL","NULL","QPR","LCM",23,"08/06/2016",2019,73,"174 cm","72 kg","Right","01/23/1992",25,"LM/CAM"
2907,"Giorgi Loria","Georgia","NULL","NULL","Krylya Sovetov","GK",17,"09/21/2015",2017,73,"197 cm","85 kg","Right","01/27/1986",31,"GK"
2908,"Juanpe","Spain","NULL","NULL","Girona CF","LCB",15,"07/07/2016",2019,73,"190 cm","85 kg","Right","04/30/1991",25,"CB"
2909,"Kike","Spain","NULL","NULL","SD Eibar","Sub",17,"02/03/2016",2019,73,"186 cm","79 kg","Right","11/25/1989",27,"ST"
2910,"Mato Jajalo","Bosnia Herzegovina","NULL","NULL","Palermo","RCM",28,"01/30/2015",2019,73,"180 cm","80 kg","Right","05/25/1988",28,"CM/CAM"
2911,"Milton Caraglio","Argentina","NULL","NULL","Tijuana","LS",9,"06/08/2016",2018,73,"187 cm","86 kg","Left","12/01/1988",28,"ST"
2912,"Artjoms Rudnevs","Latvia","NULL","NULL","1. FC Köln","Sub",9,"07/01/2016",2019,73,"183 cm","81 kg","Right","01/13/1988",29,"ST"
2913,"Johnathan","Brazil","NULL","NULL","Suwon Bluewings","ST",7,"06/02/2016",2017,73,"184 cm","74 kg","Right","03/29/1990",27,"ST"
2914,"Bruno César","Brazil","NULL","NULL","Sporting CP","Sub",11,"01/04/2016",2020,73,"177 cm","75 kg","Left","11/03/1988",28,"LB/CM"
2915,"Paulinho","Brazil","NULL","NULL","BK Häcken","LW",10,"07/15/2015",2017,73,"174 cm","75 kg","Right","04/09/1986",30,"LW"
2916,"Kristoffer Nordfeldt","Sweden","Sub",24,"Swansea City","Sub",13,"07/01/2015",2020,73,"190 cm","85 kg","Right","06/23/1989",27,"GK"
2917,"Niklas Hult","Sweden","Sub",16,"Panathinaikos","LB",23,"06/30/2016",2019,74,"173 cm","66 kg","Left","02/13/1990",27,"LWB/CDM"
2918,"Néstor Araujo","Mexico","RCB",2,"Santos Laguna","LCB",14,"07/14/2014",2021,73,"188 cm","87 kg","Right","08/29/1991",25,"CB"
2919,"Yun Suk Young","Korea Republic","NULL","NULL","Kashiwa Reysol","Sub",3,"01/06/2017",2021,73,"183 cm","76 kg","Left","02/13/1990",27,"LB/LM"
2920,"Kim Shin Wook","Korea Republic","NULL","NULL","Jeonbuk Hyundai","ST",99,"02/02/2016",2021,73,"197 cm","97 kg","Right","04/14/1988",28,"ST"
2921,"Kim Seung Gyu","Korea Republic","NULL","NULL","Vissel Kobe","GK",18,"01/05/2016",2021,73,"187 cm","76 kg","Right","09/30/1990",26,"GK"
2922,"Shinzo Koroki","Japan","NULL","NULL","Urawa Diamonds","Sub",30,"01/04/2013",2021,73,"175 cm","72 kg","Right","07/31/1986",30,"ST/CF"
2923,"Osama Hawsawi","Saudi Arabia","NULL","NULL","Al Hilal","LCB",33,"07/02/2016",2018,73,"185 cm","75 kg","Right","03/31/1984",32,"CB"
2924,"Ivan Obradovic","Serbia","NULL","NULL","RSC Anderlecht","LB",37,"07/01/2015",2019,73,"181 cm","79 kg","Left","07/25/1988",28,"LB"
2925,"Juan Mercier","Argentina","NULL","NULL","San Lorenzo","Sub",5,"07/01/2012",2017,73,"181 cm","78 kg","Right","02/02/1980",37,"CDM"
2926,"Jóhann Berg Gudmundsson","Iceland","NULL","NULL","Burnley","Sub",25,"07/20/2016",2019,73,"178 cm","77 kg","Left","10/27/1990",26,"RM/CAM"
2927,"Felix Kroos","Germany","NULL","NULL","Union Berlin","RCM",23,"06/13/2016",2019,73,"184 cm","78 kg","Right","03/12/1991",26,"CDM/CM"
